服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.84,//shop102769150.taobao.com,母婴,4.81,1652,102769150,jmiliy,77,4.84,//rate.taobao.com/user-rate-UvFNLMFIGMCIbOQTT.htm,蜜豆Angel,浙江 湖州,98.51%
4.96,//shop62934972.taobao.com,服饰鞋包,4.94,94,62934972,吐吐泡泡55,304,4.96,//rate.taobao.com/user-rate-UMFISvFIWMGNb.htm,厂家  高端精品羊绒制品总汇,,99.61%
4.92,//shop114566855.taobao.com,服饰鞋包,4.9,94,114566855,mm亮亮小屋,80,4.91,//rate.taobao.com/user-rate-UvCISMmQGOmgWMNTT.htm,mm亮亮小屋,浙江 杭州,99.50%
4.8,//shop111369934.taobao.com,服饰鞋包,4.74,123,111369934,allenqu1989,42,4.81,//rate.taobao.com/user-rate-UOFNuvmIuvG8T.htm,Basis百搭,,95.84%
4.95,//shop69842788.taobao.com,服饰鞋包,4.93,184,69842788,lingleiwu_11,42,4.96,//rate.taobao.com/user-rate-UvCx4vGk0vGcL.htm,二小姐Tears,浙江 绍兴,99.71%
4.65,//shop71064444.taobao.com,服饰鞋包,4.55,140,71064444,广州亲亲服饰,51,4.66,//rate.taobao.com/user-rate-UOm8WOmc4vFIY.htm,亲亲韩版服饰,,97.91%
4.89,//shop156344557.taobao.com,服饰鞋包,4.82,140,156344557,zl6796,16,4.92,//rate.taobao.com/user-rate-UvCvGvGgbMC8Y.htm,豪韵女装,,99.33%
4.82,//shop123742121.taobao.com,服饰鞋包,4.77,140,123742121,丹娜姐danna,36,4.84,//rate.taobao.com/user-rate-UvC80MGQ0vCkYvgTT.htm,娜美依橱,,97.73%
4.42,//shop106871356.taobao.com,服饰鞋包,4.44,160,106871356,旺仔昕昕,128,4.48,//rate.taobao.com/user-rate-UvFgbMC8GvCgWvgTT.htm,柠檬家大码,,95.57%
4.91,//shop72625590.taobao.com,服饰鞋包,4.86,183,72625590,幸福的抱抱熊93,51,4.92,//rate.taobao.com/user-rate-UOmIuMmxLMCxG.htm,北漂的小女人,,96.11%
4.76,//shop111247756.taobao.com,服饰鞋包,4.76,93,111247756,新赏abc,120,4.73,//rate.taobao.com/user-rate-UMGIYvmHYMGvY.htm,新伊裳裤裙店,,99.20%
